Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating text,Votes
6094,Banzara's,New Delhi,"Chinese, Fast Food",400,No,No,3.1,Average,38
304592,Bobby Tikki Wala,New Delhi,Street Food,150,No,No,2.8,Average,69
18421481,Chennai Junction,New Delhi,South Indian,500,No,No,3.3,Average,11
310874,Chicken Bite,New Delhi,Fast Food,200,No,No,3.1,Average,6
18313972,Chocolate Dreams,New Delhi,"Bakery, Desserts",400,No,No,3,Average,4
18128860,Dial n Dine,New Delhi,"North Indian, Chinese",650,No,No,3.4,Average,80
310877,Fresh n Refresh,New Delhi,Fast Food,500,No,No,3.4,Average,24
304687,Garden Hut,New Delhi,"Chinese, Fast Food",250,No,No,3.1,Average,13
312444,Giani,New Delhi,"Ice Cream, Desserts",400,No,Yes,3.3,Average,12
18337975,Jugnu Gaming Zone and Cafe,New Delhi,"Cafe, North Indian, Fast Food",600,No,No,2.9,Average,4
18124373,Keventer's South Indian & Chinese Food,New Delhi,"Chinese, South Indian",200,No,No,2.8,Average,9
305913,KTS,New Delhi,Fast Food,250,No,No,3.3,Average,18
310447,Mandarin,New Delhi,Chinese,600,No,No,2.8,Average,14
310858,Penguin Bakers & Shakers,New Delhi,Fast Food,400,No,No,2.8,Average,9
18332083,Rollmates,New Delhi,"Fast Food, North Indian, Chinese",200,No,No,3.2,Average,16
18361241,Tandoori Nights,New Delhi,"Mughlai, North Indian",650,No,No,3,Average,5
305630,Burger Dominion,New Delhi,Fast Food,500,No,Yes,3.6,Good,251
18034049,Cafe Gainz,New Delhi,Healthy Food,350,No,Yes,3.5,Good,42
6092,Chaskaa,New Delhi,"Chinese, North Indian, Italian",650,No,Yes,3.5,Good,220
18124361,Fabulous Cake Bites,New Delhi,"Bakery, Desserts, Fast Food, Pizza, Burger, Continental",400,No,Yes,3.6,Good,34
6088,Hangout - A House Of Kathis,New Delhi,Street Food,250,No,No,3.7,Good,103
18394366,Malais By Anands,New Delhi,"North Indian, Chinese, South Indian, Fast Food",300,No,No,3.7,Good,46
18354639,Panchwati Rasoi,New Delhi,"North Indian, Chinese",250,No,No,3.8,Good,62
311657,Sprinkles Cup & Cake,New Delhi,"Bakery, Desserts",300,No,No,3.6,Good,42
18350112,Target Ice Cream & Bakers,New Delhi,"Desserts, Bakery, Pizza, Burger, Continental",350,No,Yes,3.6,Good,58
18377924,The Sweeet Jar,New Delhi,"Cafe, Bakery",1000,No,Yes,3.9,Good,106
18428216,Amar Bakery,New Delhi,"Bakery, Desserts, Fast Food, Mithai",500,No,No,0,Not rated,0
18421050,Cafe Brewbug,New Delhi,"Fast Food, Beverages",350,No,No,0,Not rated,1
18377887,Chilll House Kafe,New Delhi,Cafe,500,No,No,0,Not rated,1
18421693,Cookie Shookie,New Delhi,Bakery,100,No,No,0,Not rated,0
18418263,Fabulous Cake,New Delhi,Bakery,300,No,No,0,Not rated,0
18421457,Jai Maa Shaarde Samose Wala,New Delhi,Street Food,100,No,No,0,Not rated,0
18421463,Madaan Confectionery,New Delhi,Bakery,150,No,No,0,Not rated,0
18268361,Magic Masala,New Delhi,"Chinese, South Indian, North Indian",500,No,No,0,Not rated,1
18445804,Sikka Chinese Fast Food,New Delhi,"Chinese, Fast Food",300,No,No,0,Not rated,0
18347812,Teedo's Cake Inn,New Delhi,"Cafe, Bakery",500,No,No,0,Not rated,0
18377920,Thalaiva Cafe,New Delhi,"South Indian, Chinese",400,No,No,0,Not rated,2
311544,The Cake Affairs,New Delhi,"Bakery, Desserts",500,No,No,0,Not rated,0
18377915,Tulsi Ram Chinese Hut,New Delhi,Chinese,200,No,No,0,Not rated,0
18421058,V. K. Pasta,New Delhi,"Italian, Fast Food",600,No,No,0,Not rated,0
18335692,Xpert Bakers,New Delhi,Bakery,250,No,No,0,Not rated,0
18429396,Juniper Bar - Andaz Delhi,New Delhi,"North Indian, European",1500,Yes,No,3,Average,4
179,McDonald's,New Delhi,"Fast Food, Burger",500,No,Yes,3.4,Average,48
307843,Pizza Hut Delivery,New Delhi,"Italian, Pizza, Fast Food",800,No,Yes,3.2,Average,51
18421042,The Arena,New Delhi,"Continental, Asian, North Indian",1600,Yes,No,3.4,Average,19
3295,Restaurant De Seoul,New Delhi,"Japanese, Korean",2500,Yes,No,3.6,Good,59
18414499,Taksim,New Delhi,Continental,1500,Yes,No,3.9,Good,188
18441775,Jom Jom Malay,New Delhi,"Malaysian, Indonesian",1800,No,No,4.4,Very Good,77
18427565,Kofuku,New Delhi,"Japanese, Asian",1500,No,Yes,4,Very Good,46
18395381,The Sky High,New Delhi,"Continental, North Indian, Mughlai, Italian",1400,No,No,4.1,Very Good,387
310281,Haldiram's,New Delhi,"North Indian, South Indian, Chinese, Mithai, Fast Food",500,No,No,3.1,Average,117
18207831,Jux Pux - The Dreamer's Cafe,New Delhi,"Beverages, Fast Food",350,No,No,3.1,Average,7
5452,Pizzaon,New Delhi,"Pizza, Fast Food",500,No,No,3,Average,10
18374418,FFC Restaurant,New Delhi,Fast Food,250,No,No,0,Not rated,1
18258778,"34, Chowringhee Lane",New Delhi,Fast Food,350,No,Yes,2.8,Average,7
6560,Aapni Dhani,New Delhi,"North Indian, Street Food",200,No,No,2.8,Average,23
3322,Bengal Sweet Corner,New Delhi,"North Indian, South Indian, Chinese, Fast Food, Mithai",500,No,No,2.8,Average,102
18249102,Chicken Vicken,New Delhi,"North Indian, Chinese",600,No,No,3.4,Average,19
18241609,Cup-a-licious,New Delhi,Bakery,200,No,No,3.2,Average,15
8743,Frontier,New Delhi,Bakery,200,No,No,3,Average,10
5294,Metro Fast Food,New Delhi,"Chinese, Fast Food",400,No,No,2.7,Average,17
4651,Nagpal's,New Delhi,Street Food,200,No,Yes,3.4,Average,135
5315,Nile Restro & Bar,New Delhi,"North Indian, Chinese",1000,Yes,No,2.7,Average,35
6577,Popular Chicken,New Delhi,"North Indian, Mughlai, Chinese",450,No,No,3,Average,5
309395,Sardar A Pure Meat Shop,New Delhi,"Raw Meats, Fast Food, North Indian",150,No,No,3.4,Average,22
300784,Shankar Fast Food,New Delhi,"Chinese, Fast Food",300,No,No,3.2,Average,74
18430692,Singh's Zaika ,New Delhi,"North Indian, Chinese, Mughlai",500,No,No,3,Average,4
309503,The Mirch Masala,New Delhi,"North Indian, Chinese",700,No,No,3,Average,7
3326,The Mirch Masala,New Delhi,North Indian,650,No,No,3.2,Average,22
309384,Uncle Cake Shop,New Delhi,"Bakery, Desserts, Fast Food",300,No,No,3.1,Average,9
3079,Kays Bar-Be-Que,New Delhi,"North Indian, Mughlai",700,No,Yes,3.5,Good,191
303093,Master Bakers,New Delhi,"Bakery, Desserts, Chinese, Fast Food",350,No,Yes,3.7,Good,199
309375,The Master's Fast Food Centre,New Delhi,"Fast Food, Chinese, Bakery",400,No,No,3.5,Good,60
18441672,6 Pack Momos,New Delhi,Chinese,300,No,No,0,Not rated,1
18446423,Al Noor Foods,New Delhi,"North Indian, Mughlai",500,No,No,0,Not rated,0
18462588,Avon Kitchen,New Delhi,"North Indian, Mughlai, Chinese",700,No,No,0,Not rated,0
18460330,Bhasad Cafe,New Delhi,"Fast Food, Chinese",500,No,No,0,Not rated,1
18361739,Bikaner Kesarvala,New Delhi,Mithai,100,No,No,0,Not rated,2
312338,De Bone Chicken,New Delhi,"Raw Meats, Fast Food",400,No,No,0,Not rated,0
18057828,Indian Fresh Meat Shop,New Delhi,"Raw Meats, Fast Food",300,No,No,0,Not rated,1
18361700,JD's Food Court,New Delhi,"North Indian, Chinese",550,No,No,0,Not rated,3
18383541,Keventers,New Delhi,Beverages,400,No,No,0,Not rated,3
18248970,Malhotra Bakery,New Delhi,"Bakery, Chinese",300,No,No,0,Not rated,1
18395538,Matthi Wala,New Delhi,"Mithai, Street Food",150,No,No,0,Not rated,0
18446396,Nirula's Ice Cream,New Delhi,"Ice Cream, Desserts",250,No,No,0,Not rated,0
313193,Punjabi Chaap Corner,New Delhi,"Fast Food, Chinese",400,No,Yes,0,Not rated,1
18457050,Puran Dhaba,New Delhi,North Indian,200,No,No,0,Not rated,0
18375413,Rama Desi Ghee Meat Wala,New Delhi,North Indian,650,No,No,0,Not rated,0
18458325,VadaPav 'n' Frankie,New Delhi,Fast Food,100,No,No,0,Not rated,0
5296,Chhabra Sweets,New Delhi,Mithai,100,No,No,2.4,Poor,15
310802,Kanwarji's,New Delhi,"Street Food, Chinese, North Indian, Mithai",300,No,Yes,2.9,Average,29
310777,Pizza Hut,New Delhi,"Italian, Pizza, Fast Food",1000,No,Yes,3.4,Average,35
309,Sagar Ratna,New Delhi,"South Indian, North Indian, Chinese",600,No,Yes,2.7,Average,278
18390678,Smelling Salts,New Delhi,"North Indian, Chinese",1200,Yes,No,3.3,Average,53
3329,Wah Ji Wah,New Delhi,"North Indian, Chinese",350,No,Yes,2.6,Average,142
18216896,Wheelyz,New Delhi,"North Indian, Chinese, Fast Food",550,No,Yes,2.5,Average,41
307767,Bell Pepperz,New Delhi,"Chinese, Italian, North Indian",1300,Yes,Yes,3.9,Good,492
3332,Bharat Sweets,New Delhi,"Mithai, Street Food",250,No,No,3.5,Good,28
980,Invitation,New Delhi,"North Indian, Chinese",1300,Yes,No,3.6,Good,457
18232098,Mystique Melange,New Delhi,"North Indian, Mughlai, Chinese, Continental",1800,Yes,No,3.9,Good,173
6574,Pandit Ji Paranthe Wale,New Delhi,North Indian,200,No,No,3.7,Good,131
2379,Raju Chat Palace,New Delhi,Street Food,200,No,No,3.9,Good,123
309390,Seasonings - The Spice Mysteries,New Delhi,"North Indian, Mughlai, Chinese, Italian",1200,Yes,Yes,3.9,Good,274
300809,SGF - Spice Grill Flame,New Delhi,"North Indian, Chinese",500,No,Yes,3.5,Good,87
1192,Apni Rasoi,New Delhi,North Indian,300,No,No,3,Average,78
310803,Bablu Kabab Shop,New Delhi,"North Indian, Mughlai",500,No,No,3.1,Average,10
18250797,Cake o' Cuisine,New Delhi,Bakery,300,No,No,3.3,Average,26
198,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,3.2,Average,101
18449782,Hunger Flames,New Delhi,"Pizza, Fast Food, Chinese",500,No,No,3.4,Average,17
18057820,Puran Chand Ambala Wale Di Hatti,New Delhi,"North Indian, Mughlai",600,No,No,3.3,Average,34
310215,The Cake Gallery,New Delhi,Bakery,500,No,No,3.3,Average,12
306841,Bablu Chic Inn,New Delhi,"Mughlai, North Indian",750,No,No,3.6,Good,34
18412952,Masala Basket,New Delhi,"North Indian, South Indian, Street Food",400,No,Yes,3.6,Good,46
18432191,Udta Punjab,New Delhi,"North Indian, Mughlai",600,No,No,3.5,Good,31
18375420,Munch Nation,New Delhi,"Fast Food, Italian, Chinese",350,No,Yes,4,Very Good,96
6286,Bengali Pastry Shop & Snack Bar,New Delhi,"North Indian, South Indian, Chinese",550,No,No,3.2,Average,70
1914,Bhimsain's Bengali Sweet House,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",400,No,Yes,3.4,Average,560
18163907,Cafe Coffee Day,New Delhi,Cafe,450,No,No,2.9,Average,4
18344490,Colonel's Kababz,New Delhi,"North Indian, Fast Food",600,No,Yes,3.4,Average,38
18412878,Faasos,New Delhi,"North Indian, Fast Food",600,No,Yes,2.8,Average,11
18294263,Karachi Bakery,New Delhi,"Bakery, Mithai",200,No,No,3,Average,4
588,Nathu's Sweets,New Delhi,"North Indian, South Indian, Street Food, Mithai",600,No,Yes,3.3,Average,421
7150,Sachdeva Confectioners,New Delhi,"North Indian, Chinese",550,No,Yes,3.1,Average,68
18264634,Bengali Sweet House,New Delhi,"North Indian, Street Food, Chinese, South Indian, Mithai",400,No,No,3.6,Good,85
301534,Bijoli Grill,New Delhi,"Bengali, North Indian, Chinese",800,Yes,No,3.7,Good,343
8340,Nathu's Pastry Shop,New Delhi,"Bakery, Desserts, Fast Food",300,No,No,3.8,Good,120
18400739,Balaji Dhaba,New Delhi,North Indian,200,No,No,0,Not rated,3
304954,Bhagat Ji,New Delhi,Fast Food,100,No,No,0,Not rated,2
18400737,Hangout Kathi Rolls,New Delhi,Fast Food,200,No,No,0,Not rated,2
18382583,Makers & Bakers,New Delhi,"Bakery, Desserts",350,No,No,0,Not rated,0
18249122,Habibi Express,New Delhi,"Lebanese, Arabian, Moroccan",750,No,Yes,2.3,Poor,55
7354,Cafe Coffee Day,New Delhi,Cafe,450,No,No,3.2,Average,49
9267,China Town,New Delhi,"Chinese, Fast Food",400,No,No,2.9,Average,7
7352,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,3.3,Average,90
304211,High Street Kitchen & Bar,New Delhi,North Indian,1200,Yes,No,2.9,Average,11
262,Pizza Hut,New Delhi,"Italian, Pizza, Fast Food",1000,No,Yes,3.1,Average,161
4621,Sugar & Spice - Le Marche,New Delhi,"Bakery, Fast Food",800,No,No,3,Average,67
2134,The Kathis,New Delhi,"Fast Food, North Indian",300,No,Yes,2.8,Average,23
303472,The Kylin Experience,New Delhi,"Japanese, Chinese, Malaysian, Thai, Vietnamese",1700,No,Yes,3.3,Average,60
758,Arabian Nites,New Delhi,Lebanese,450,No,Yes,3.5,Good,239
7217,Asia Kitchen,New Delhi,"Chinese, Thai, North Indian",1300,Yes,Yes,3.7,Good,137
307054,Dunkin' Donuts,New Delhi,"Burger, Desserts, Fast Food",600,No,Yes,3.7,Good,212
771,Krips Restaurant,New Delhi,"North Indian, Chinese",1000,Yes,Yes,3.5,Good,193
171,McDonald's,New Delhi,"Fast Food, Burger",500,No,Yes,3.5,Good,202
304675,Yo! China,New Delhi,Chinese,1300,Yes,Yes,3.5,Good,332
3269,RPM,New Delhi,Finger Food,1800,Yes,No,2.4,Poor,92
3935,By The Way - Bellagio,New Delhi,"Italian, Continental",1000,Yes,Yes,2.9,Average,120
4166,Red - Bellagio,New Delhi,Chinese,1500,Yes,Yes,3.4,Average,137
3936,Soul Curry - Bellagio,New Delhi,"North Indian, Mughlai",1100,Yes,Yes,3.6,Good,158
5227,Alpha 63,New Delhi,"North Indian, Chinese, Continental",1500,Yes,No,2.7,Average,9
1862,Bite-N-Sip,New Delhi,"North Indian, Street Food",300,No,Yes,2.6,Average,38
819,Lotus Garden,New Delhi,"Chinese, Japanese, Thai",2000,Yes,No,3.2,Average,59
2236,Meethas Sweets,New Delhi,"Mithai, North Indian",200,No,No,2.8,Average,4
4150,Nirula's,New Delhi,"Fast Food, North Indian, Desserts, Ice Cream",1100,No,Yes,2.5,Average,98
6394,Punjabi Tadka,New Delhi,North Indian,250,No,No,2.8,Average,11
1867,Snack Bar,New Delhi,"North Indian, Mughlai",250,No,No,3,Average,11
2608,South Indian Food,New Delhi,South Indian,150,No,No,3.1,Average,14
8388,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,2.4,Poor,71
3465,Southy,New Delhi,South Indian,400,No,Yes,2.4,Poor,33
301581,Coffee Shop - Centaur Hotel,New Delhi,Cafe,1500,No,No,0,Not rated,2
823,Al Kuresh,New Delhi,"Chinese, North Indian",850,No,Yes,3.3,Average,85
18421499,Angan Bakery & Cafe,New Delhi,"Bakery, Italian, Fast Food, Chinese, Continental",600,No,No,2.9,Average,10
846,Bamboo Chopstix,New Delhi,"Chinese, North Indian",700,No,No,2.7,Average,8
816,Bawarchis,New Delhi,"Chinese, North Indian",700,No,No,2.9,Average,16
4055,Bikanervala,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",450,No,No,3.4,Average,113
18312487,Cafe Coffee Day,New Delhi,Cafe,450,No,No,3,Average,4
1630,Chanakya Bar-Be-Que,New Delhi,"Chinese, North Indian",800,Yes,No,3.2,Average,17
308261,Chattisgarh Bhawan,New Delhi,"North Indian, South Indian",450,No,No,2.7,Average,33
2587,Chimney,New Delhi,Chinese,800,Yes,No,2.9,Average,66
849,China Town Sizzlers,New Delhi,Chinese,800,No,No,3.4,Average,34
848,Chinese Bite,New Delhi,"Chinese, North Indian, Seafood",700,No,No,2.8,Average,31
852,Chinese Garden,New Delhi,Chinese,900,Yes,No,3.2,Average,17
312194,Costa Coffee,New Delhi,Cafe,600,No,No,3,Average,4
7643,Food Point,New Delhi,Fast Food,200,No,No,2.8,Average,5
3238,Ikko,New Delhi,"North Indian, Mughlai",1650,Yes,No,2.9,Average,10
18396184,Jammu And Kashmir House,New Delhi,"Kashmiri, North Indian",500,No,No,2.9,Average,4
847,Laguna,New Delhi,"Chinese, North Indian",900,No,No,3.4,Average,60
7575,Momo Point,New Delhi,"Chinese, North Indian",700,No,No,3.2,Average,14
850,New Zaika,New Delhi,"Chinese, North Indian",700,No,No,3.1,Average,10
311856,Organic Express,New Delhi,"Cafe, Healthy Food, North Indian",700,No,No,3,Average,7
851,Tamil Nadu House Canteen,New Delhi,"South Indian, Chettinad, North Indian, Chinese",600,No,No,3.4,Average,161
18228885,The Chocolate Avenue,New Delhi,Bakery,300,No,No,3.4,Average,28
824,Chimney Sizzlers,New Delhi,Chinese,800,Yes,Yes,3.7,Good,137
301102,Gujarat Bhawan Restaurant,New Delhi,"Gujarati, South Indian, North Indian",400,No,No,3.7,Good,203
18238246,Itäó»s Sinful,New Delhi,"Bakery, Desserts",450,No,No,3.5,Good,20
6003,Jakoi,New Delhi,"Assamese, Chinese",600,No,No,3.5,Good,218
18469659,Arunachal Bhawan,New Delhi,North Eastern,350,No,No,0,Not rated,0
18288994,Hotel New Tamil Nadu,New Delhi,"South Indian, North Indian, Chinese",300,No,No,0,Not rated,1
845,Milan Food,New Delhi,"Chinese, North Indian",650,No,No,0,Not rated,2
18466422,Playboy Club,New Delhi,Finger Food,3000,No,No,0,Not rated,3
815,Moti Mahal Delux,New Delhi,"North Indian, Mughlai",1600,Yes,No,2.4,Poor,164
305296,The Treat,New Delhi,"North Indian, Mughlai, Chinese",500,No,No,2.1,Poor,138
6079,Break Fast Point,New Delhi,North Indian,200,No,No,3.3,Average,21
6117,Breakfast Corner,New Delhi,North Indian,150,No,No,3.1,Average,6
18082202,Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,No,3,Average,10
308574,Frontier,New Delhi,Bakery,200,No,No,3.2,Average,10
6123,Prince Cafe,New Delhi,"South Indian, Chinese, Fast Food",300,No,No,2.9,Average,6
312157,Spicy Eleven,New Delhi,"North Indian, South Indian, Chinese",500,No,No,3.1,Average,15
302490,Vaishno Punjabi Dhaba,New Delhi,North Indian,400,No,No,3,Average,12
304697,Adarsh Bhojnalaya,New Delhi,North Indian,300,No,No,3.4,Average,29
307713,Al Haj Bakery,New Delhi,Bakery,150,No,No,3,Average,9
18384137,Anmol Chicken,New Delhi,Mughlai,300,No,No,3.1,Average,4
5459,Babu Ram Paranthe Wale,New Delhi,North Indian,150,No,No,3.2,Average,225
311703,Bhaijaan Kababs,New Delhi,Mughlai,100,No,No,3.2,Average,8
308006,Bhikharam's,New Delhi,"Mithai, Fast Food",300,No,No,3,Average,5
4053,Bikanervala,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Desserts, Mithai",550,No,No,2.8,Average,42
5468,Brijwasi Bhoj,New Delhi,North Indian,200,No,No,3.1,Average,16
5453,Brijwasi Restaurant,New Delhi,"North Indian, Fast Food, Chinese, South Indian",400,No,No,3.2,Average,39
681,Comesum,New Delhi,"North Indian, Street Food, Chinese, South Indian",350,No,No,2.5,Average,49
308008,Inderpuri Restaurant,New Delhi,North Indian,250,No,No,3,Average,20
18272386,Kamdhenu Family Corner,New Delhi,"North Indian, South Indian",300,No,No,2.8,Average,4
306380,Khalsa Hindu Hotel,New Delhi,North Indian,450,No,No,2.9,Average,5
312936,Mahalaxmi Mishthan Bhandar,New Delhi,"Mithai, Street Food",100,No,No,3.3,Average,16
6698,McDonald's,New Delhi,"Fast Food, Burger",500,No,No,3,Average,57
9961,McDonald's,New Delhi,"Fast Food, Burger",500,No,No,3,Average,42
312925,Natraj Cafe,New Delhi,"North Indian, Fast Food, South Indian",300,No,No,3.4,Average,21
18342132,Padam Chaat Corner,New Delhi,Street Food,100,No,No,3,Average,4
18323461,Pandit Ved Prakash Lemon Wale,New Delhi,"Beverages, Street Food",50,No,No,3.2,Average,11
5466,Pt. Babu Ram Devi Dayal Paranthe Wale,New Delhi,North Indian,150,No,No,3,Average,53
18232088,Rabri Bhandar,New Delhi,Mithai,150,No,No,3.2,Average,7
304743,Ram Parshad Makhan Lal,New Delhi,Mithai,100,No,No,3.4,Average,23
18128897,Rambhoj,New Delhi,"North Indian, South Indian",150,No,No,2.9,Average,4
18211151,Rehmatullah's Hotel,New Delhi,Mughlai,100,No,No,3,Average,5
5460,Sharma Bhojnalay,New Delhi,North Indian,100,No,No,3,Average,9
311492,Shree Balaji Chaat Bhandar,New Delhi,Street Food,100,No,No,3.2,Average,16
303643,Shri Duli Chand Naresh Gupta,New Delhi,Desserts,100,No,No,3.4,Average,18
9156,Shri Hari Sharnam,New Delhi,"North Indian, South Indian",400,No,No,3.1,Average,14
9160,Sindhi Chicken,New Delhi,North Indian,400,No,No,2.9,Average,7
18235302,Soni Bhojnalaya,New Delhi,North Indian,300,No,No,3,Average,4
9157,Super Restaurant,New Delhi,North Indian,250,No,No,2.9,Average,5
9159,Tiwari Ji Confectioner,New Delhi,Street Food,100,No,No,3.1,Average,5
6706,Wah Ji Wah,New Delhi,"North Indian, Chinese",450,No,No,2.8,Average,59
18082089,Zaika Mughlai Foods,New Delhi,"Mughlai, Biryani",550,No,No,3.3,Average,10
312693,Al Yousuf,New Delhi,Mughlai,200,No,No,3.7,Good,30
308209,Amritsari Lassi Wala,New Delhi,Beverages,100,No,No,3.8,Good,112
306017,Annapurna Bhandar,New Delhi,Mithai,100,No,No,3.8,Good,59
304737,Bishan Swaroop Chaat Bhandar,New Delhi,Street Food,150,No,No,3.7,Good,40
308318,Gole Hatti,New Delhi,North Indian,150,No,No,3.8,Good,116
552,Haldiram's,New Delhi,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,No,3.9,Good,444
6704,Kanwarji's,New Delhi,"Street Food, Chinese, North Indian, Mithai",300,No,No,3.9,Good,163
309722,Kedarnath Prem Chand Halwai,New Delhi,"Mithai, Street Food",100,No,No,3.7,Good,19
18286206,Keventers,New Delhi,Beverages,400,No,No,3.7,Good,63
308894,Khan Omelette Corner,New Delhi,Fast Food,150,No,No,3.6,Good,43
7545,Natraj Dahi Bhalle Wala,New Delhi,Street Food,100,No,No,3.9,Good,1487
9165,Old Famous Jalebi Wala,New Delhi,"Mithai, Street Food",100,No,No,3.9,Good,752
5458,Pt. Gaya Prasad Shiv Charan Paranthe Wale,New Delhi,North Indian,150,No,No,3.6,Good,437
5467,Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,New Delhi,North Indian,150,No,No,3.6,Good,297
9161,Shiv Misthan Bhandar,New Delhi,"Mithai, Street Food",100,No,No,3.8,Good,76
302869,Special Jalebi Wala,New Delhi,Mithai,100,No,No,3.5,Good,21
1889,Tewari Bros Confectioners,New Delhi,"Street Food, North Indian, South Indian, Mithai",200,No,No,3.5,Good,51
18466395,Annapurna Chaat & Sweets,New Delhi,Street Food,100,No,No,0,Not rated,1
18469682,Delhi-6 The Chicken Planet,New Delhi,"Biryani, Mughlai",300,No,No,0,Not rated,0
18466396,Dessi Food,New Delhi,Street Food,100,No,No,0,Not rated,0
18466402,Foody Dragon,New Delhi,Chinese,300,No,No,0,Not rated,0
302859,Grover Eating Point,New Delhi,North Indian,200,No,No,0,Not rated,1
308533,Hotel 121 Shakahari,New Delhi,North Indian,300,No,No,0,Not rated,2
18462596,Lala Chaap Corner,New Delhi,Fast Food,200,No,No,0,Not rated,0
18333489,Meghraj & Sons,New Delhi,"Street Food, Mithai",200,No,No,0,Not rated,3
18408052,Old Kheer Shop,New Delhi,Desserts,100,No,No,0,Not rated,3
302871,Punjabi Chicken,New Delhi,North Indian,400,No,No,0,Not rated,0
18425711,Ratan Singh,New Delhi,Mithai,50,No,No,0,Not rated,0
310678,Shri Bhujia Bhandar,New Delhi,"Street Food, Mithai",100,No,No,0,Not rated,2
300178,Chaina Ram Sindhi Confectioners,New Delhi,"Mithai, Street Food",200,No,No,4.2,Very Good,382
